pincode,state,district,blocks,state_lgd,district_lgd
132040,HARYANA,KARNAL,"[""ASSANDH""]",06,074
132041,HARYANA,KARNAL,"[""INDRI"",""KARNAL"",""INDRI]""]",06,074
132046,HARYANA,KARNAL,"[""ASSANDH""]",06,074
132054,HARYANA,KARNAL,"[""INDRI""]",06,074
132101,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132102,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132103,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132104,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132105,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132106,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132107,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132108,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132113,HARYANA,PANIPAT,"[""PANIPAT"",""PANIPAT PANIPAT""]",06,075
132114,HARYANA,KARNAL,"[""GHARUNDA"",""GARUNDA"",""GUARUNDA"",""GHARUDNA""]",06,074
132115,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132116,HARYANA,KARNAL,"[""NILOKHERI"",""KARNAL"",""NA""]",06,074
132117,HARYANA,KARNAL,"[""NILOKHERI""]",06,074
132122,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132140,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132145,HARYANA,PANIPAT,"[""PANIPAT""]",06,075
132157,HARYANA,KARNAL,"[""NIGDHU"",""NILOKHERI"",""KARNAL""]",06,074
133001,HARYANA,AMBALA,"[""NA"",""AMBALA""]",06,070
133004,HARYANA,AMBALA,"[""AMBALA""]",06,070
133005,HARYANA,AMBALA,"[""NA"",""AMBALA""]",06,070
133006,HARYANA,AMBALA,"[""AMBALA""]",06,070
133101,HARYANA,AMBALA,"[""AMBALA"",""BARARA""]",06,070
133102,HARYANA,AMBALA,"[""AMBALA"",""BARARA""]",06,070
133103,HARYANA,YAMUNANAGAR,"[""AMBALA"",""JAGADHRI""]",06,071
133104,HARYANA,AMBALA,"[""AMBALA"",""BARARA""]",06,070
133201,HARYANA,AMBALA,"[""AMBALA"",""BARARA""]",06,070
133202,HARYANA,AMBALA,"[""BARARA"",""AMBALA""]",06,070
133202,HARYANA,YAMUNANAGAR,"[""BARARA"",""AMBALA""]",06,071
133203,HARYANA,AMBALA,"[""BARARA"",""AMBALA""]",06,070
133204,HARYANA,YAMUNANAGAR,"[""AMBALA"",""YAMUNA NAGAR"",""CHHACHHRAULI""]",06,071
133205,HARYANA,AMBALA,"[""BARARA"",""AMBALA""]",06,070
133206,HARYANA,AMBALA,"[""AMBALA"",""CHHACHHRAULI"",""YAMUNA NAGAR""]",06,070
133206,HARYANA,YAMUNANAGAR,"[""AMBALA"",""CHHACHHRAULI"",""YAMUNA NAGAR""]",06,071
133207,HARYANA,AMBALA,"[""BARARA""]",06,070
133301,HARYANA,PANCHKULA,"[""KALKA""]",06,069
133302,HARYANA,PANCHKULA,"[""KALKA""]",06,069
134003,HARYANA,AMBALA,"[""AMBALA""]",06,070
134005,HARYANA,AMBALA,"[""AMBALA CITY""]",06,070
134007,HARYANA,AMBALA,"[""NA"",""AMBALA"",""AMBALA CITY""]",06,070
134101,HARYANA,PANCHKULA,"[""KALKA""]",06,069
134102,HARYANA,PANCHKULA,"[""PANCHKULA"",""KALKA""]",06,069
134103,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134104,HARYANA,PANCHKULA,"[""KALKA""]",06,069
134107,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134108,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134109,HARYANA,PANCHKULA,"[""PANCHKULA"",""AMBALA CITY""]",06,069
134112,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134113,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134114,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134116,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134117,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134118,HARYANA,PANCHKULA,"[""AMBALA CITY HO"",""AMBALA"",""PANCHKULA"",""AMBALA CITY""]",06,069
134118,HARYANA,AMBALA,"[""AMBALA CITY HO"",""AMBALA"",""PANCHKULA"",""AMBALA CITY""]",06,070
134201,HARYANA,AMBALA,"[""NARAINGARH"",""AMBALA"",""AMBALA CITY""]",06,070
134201,HARYANA,PANCHKULA,"[""NARAINGARH"",""AMBALA"",""AMBALA CITY""]",06,069
134202,HARYANA,AMBALA,"[""PANCHKULA"",""AMBALA CITY""]",06,070
134203,HARYANA,AMBALA,"[""PANCHKULA"",""NARAINGARH"",""AMBALA CITY""]",06,070
134204,HARYANA,YAMUNANAGAR,"[""PANCHKULA""]",06,071
134204,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
134205,HARYANA,PANCHKULA,"[""PANCHKULA""]",06,069
135001,HARYANA,YAMUNANAGAR,"[""JAGADHRI"",""YAMUNA NAGAR"",""NA""]",06,071
135002,HARYANA,YAMUNANAGAR,"[""AMBALA"",""JAGADHRI""]",06,071
135003,HARYANA,YAMUNANAGAR,"[""AMBALA"",""CHHACHHRAULI"",""NA"",""JAGADHRI"",""YAMUNA NAGAR""]",06,071
135004,HARYANA,YAMUNANAGAR,"[""AMBALA"",""JAGADHRI"",""YAMUNA NAGAR""]",06,071
135021,HARYANA,YAMUNANAGAR,"[""AMBALA"",""YAMUNA NAGAR""]",06,071
135101,HARYANA,YAMUNANAGAR,"[""AMBALA"",""CHHACHHRAULI""]",06,071
135102,HARYANA,YAMUNANAGAR,"[""JAGADHRI"",""AMBALA""]",06,071
135103,HARYANA,YAMUNANAGAR,"[""AMBALA"",""YAMUNA NAGAR"",""CHHACHHRAULI""]",06,071
135106,HARYANA,YAMUNANAGAR,"[""YAMUNA NAGAR"",""AMBALA""]",06,071
135133,HARYANA,YAMUNANAGAR,"[""AMBALA"",""JAGADHRI""]",06,071
136020,HARYANA,KAITHAL,"[""PUNDRI""]",06,073
136021,HARYANA,KAITHAL,"[""PUNDRI""]",06,073
136026,HARYANA,KAITHAL,"[""PUNDRI""]",06,073
136027,HARYANA,KAITHAL,"[""KAITHAL"",""KAITHAL KAITHAL""]",06,073
136030,HARYANA,KURUKSHETRA,"[""PEHOWA""]",06,072
136033,HARYANA,KAITHAL,"[""KAITHAL""]",06,073
136034,HARYANA,KAITHAL,"[""GUHLA""]",06,073
136035,HARYANA,KAITHAL,"[""GUHLA""]",06,073
136038,HARYANA,KURUKSHETRA,"[""THANESAR""]",06,072
136042,HARYANA,KAITHAL,"[""PUNDRI""]",06,073
136043,HARYANA,KAITHAL,"[""PUNDRI""]",06,073
136044,HARYANA,KAITHAL,"[""RAJAUND"",""KAITHAL""]",06,073
136117,HARYANA,KAITHAL,"[""KALAYAT"",""KAITHAL""]",06,073
136118,HARYANA,KURUKSHETRA,"[""THANESAR"",""TTHANESAR""]",06,072
136119,HARYANA,KURUKSHETRA,"[""THANESAR"",""THANESA""]",06,072
136128,HARYANA,KURUKSHETRA,"[""PEHOWA"",""PEHWOA""]",06,072
136129,HARYANA,KURUKSHETRA,"[""PEHOWA""]",06,072
136130,HARYANA,KURUKSHETRA,"[""SHAHBAD"",""PEHOWA""]",06,072
136131,HARYANA,KURUKSHETRA,"[""THANESAR""]",06,072
136132,HARYANA,KURUKSHETRA,"[""LADWA""]",06,072
136135,HARYANA,KURUKSHETRA,"[""SHAHBAD\\"",""SHAHBAD"",""SHAHABAD""]",06,072
136136,HARYANA,KURUKSHETRA,"[""SHAHBAD"",""PEHOWA""]",06,072
136156,HARYANA,KURUKSHETRA,"[""BABAIN"",""THANESAR""]",06,072
140001,PUNJAB,RUPNAGAR,"[""RUPNAGAR""]",03,051
140101,PUNJAB,RUPNAGAR,"[""RUPNAGAR"",""NA"",""KHARAR""]",03,051
140102,PUNJAB,RUPNAGAR,"[""ROPAR"",""RUPNAGAR"",""NA"",""LUTHERI""]",03,051
140103,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""NA"",""RUPNAGAR"",""KHARAR"",""SAHAURAN""]",03,052
140108,PUNJAB,RUPNAGAR,"[""RUPNAGAR"",""NA"",""ROPAR HO""]",03,051
140109,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""KHIZRABAD WEST"",""ROPAR""]",03,052
140110,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""ROPAR"",""SIALBA MAJRI""]",03,052
140111,PUNJAB,RUPNAGAR,"[""BELA"",""RUPNAGAR"",""ROPAR"",""NA""]",03,051
140112,PUNJAB,RUPNAGAR,"[""ROPAR"",""CHAMKAUR SAHIB"",""RUPNAGAR""]",03,051
140113,PUNJAB,RUPNAGAR,"[""RUPNAGAR"",""NA""]",03,051
140114,PUNJAB,RUPNAGAR,"[""BHARATGARH"",""RUPNAGAR"",""NA""]",03,051
140115,PUNJAB,RUPNAGAR,"[""KIRATPUR SAHIB"",""ANANDPUR SAHIB""]",03,051
140116,PUNJAB,RUPNAGAR,"[""ANANDPUR SAHIB""]",03,051
140117,PUNJAB,RUPNAGAR,"[""ANANDPUR SAHIB"",""NA"",""ROPAR""]",03,051
140118,PUNJAB,RUPNAGAR,"[""ROPAR""]",03,051
140119,PUNJAB,RUPNAGAR,"[""ROPAR"",""ANANDPUR SAHIB""]",03,051
140123,PUNJAB,RUPNAGAR,"[""ANANDPUR SAHIB""]",03,051
140124,PUNJAB,RUPNAGAR,"[""ANANDPUR SAHIB""]",03,051
140125,PUNJAB,RUPNAGAR,"[""ROPAR"",""ANANDPUR SAHIB""]",03,051
140126,PUNJAB,RUPNAGAR,"[""ROPAR"",""NA"",""ANANDPUR SAHIB""]",03,051
140133,PUNJAB,RUPNAGAR,"[""BHANUPALI"",""ANANDPUR SAHIB"",""ROPAR""]",03,051
140201,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""DERA BASSI""]",03,052
140301,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""ROPAR"",""KHARAR"",""NA""]",03,052
140306,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""S.A.S.NAGAR (MOHALI)"",""NA"",""ROPAR""]",03,052
140307,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""S.A.S.NAGAR (MOHALI)"",""KHARAR"",""NA"",""ROPAR""]",03,052
140308,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""ROPAR"",""S.A.S.NAGAR (MOHALI)""]",03,052
140401,PUNJAB,PATIALA,"[""RAJPURA""]",03,048
140402,PUNJAB,PATIALA,"[""RAJPURA""]",03,048
140402,PUNJAB,FATEHGARH SAHIB,"[""RAJPURA""]",03,040
140405,PUNJAB,FATEHGARH SAHIB,"[""RAJPURA"",""FATEHGARH SAHIB""]",03,040
140406,PUNJAB,FATEHGARH SAHIB,"[""SIRHIND"",""FATEHGARH SAHIB"",""BASSI PATHANA""]",03,040
140407,PUNJAB,FATEHGARH SAHIB,"[""FATEHGARH SAHIB""]",03,040
140412,PUNJAB,FATEHGARH SAHIB,"[""BASSI"",""PATIALA"",""BASSI PATHANA""]",03,040
140413,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""ROPAR"",""KHARAR""]",03,052
140417,PUNJAB,PATIALA,"[""RAJPURA"",""BASSI PATHANA""]",03,048
140501,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""DERABASSI""]",03,052
140506,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""DERA BASSI""]",03,052
140507,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""DERABASSI""]",03,052
140601,PUNJAB,PATIALA,"[""NA"",""RAJPURA"",""NABHA""]",03,048
140601,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""NA"",""RAJPURA"",""NABHA""]",03,052
140602,PUNJAB,FATEHGARH SAHIB,"[""DERABASSI"",""FATEHGARH SAHIB""]",03,040
140602,PUNJAB,PATIALA,"[""DERABASSI"",""FATEHGARH SAHIB""]",03,048
140603,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""RAJPURA""]",03,052
140604,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""DERA BASSI""]",03,052
140701,PUNJAB,PATIALA,"[""RAJPURA"",""FATEHGARH SAHIB"",""PATIALA""]",03,048
140702,PUNJAB,PATIALA,"[""PATIALA"",""RAJPURA""]",03,048
140802,PUNJAB,FATEHGARH SAHIB,"[""PAYAL"",""KHAMANON""]",03,040
140901,PUNJAB,SAS NAGAR (SAHIBZADA AJIT SINGH NAGAR),"[""ROPAR"",""MULLANPUR""]",03,052
141001,PUNJAB,LUDHIANA,"[""LUDHIANA"",""BHARAT NAGAR CHOWK"",""NA""]",03,041
141002,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141003,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141004,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141006,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141007,PUNJAB,LUDHIANA,"[""LUDHIANA"",""NA""]",03,041
141008,PUNJAB,LUDHIANA,"[""LUDHIANA"",""NA""]",03,041
141010,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141012,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141013,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141014,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141015,PUNJAB,LUDHIANA,"[""NA"",""LUDHIANA""]",03,041
141016,PUNJAB,LUDHIANA,"[""NA""]",03,041
141101,PUNJAB,LUDHIANA,"[""LUDHIANA (WEST)"",""LUDHIANA""]",03,041
141102,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141103,PUNJAB,LUDHIANA,"[""KHANNA"",""LUDHIANA""]",03,041
141104,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (EAST)""]",03,041
141105,PUNJAB,LUDHIANA,"[""RAIKOT"",""LUDHIANA""]",03,041
141106,PUNJAB,LUDHIANA,"[""LUDHIANA (EAST)""]",03,041
141107,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (EAST)"",""RAIKOT""]",03,041
141108,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141109,PUNJAB,LUDHIANA,"[""LUDHIANA"",""RAIKOT""]",03,041
141110,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (WEST)""]",03,041
141112,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141113,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141114,PUNJAB,LUDHIANA,"[""LUDHIANA"",""SAMRALA""]",03,041
141115,PUNJAB,LUDHIANA,"[""LUDHIANA"",""SAMRALA""]",03,041
141116,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (WEST)""]",03,041
141117,PUNJAB,LUDHIANA,"[""PAYAL"",""LUDHIANA""]",03,041
141118,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (EAST)""]",03,041
141119,PUNJAB,LUDHIANA,"[""LUDHIANA"",""PAYAL""]",03,041
141120,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (EAST)""]",03,041
141121,PUNJAB,LUDHIANA,"[""LUDHIANA"",""SAMRALA""]",03,041
141122,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141123,PUNJAB,LUDHIANA,"[""LUDHIANA (EAST)"",""LUDHIANA""]",03,041
141125,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141126,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (EAST)""]",03,041
141127,PUNJAB,LUDHIANA,"[""LUDHIANA (EAST)"",""LUDHIANA"",""LUDHIANA EAST""]",03,041
141201,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141202,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141203,PUNJAB,LUDHIANA,"[""LUDHIANA (EAST)"",""LUDHIANA""]",03,041
141204,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (WEST)"",""JAGRAON""]",03,041
141205,PUNJAB,LUDHIANA,"[""LUDHIANA"",""RAIKOT""]",03,041
141206,PUNJAB,LUDHIANA,"[""LUDHIANA (EAST)"",""LUDHIANA""]",03,041
141401,PUNJAB,LUDHIANA,"[""KHANNA""]",03,041
141411,PUNJAB,FATEHGARH SAHIB,"[""KHAMANOO"",""KHAMANON""]",03,040
141412,PUNJAB,LUDHIANA,"[""LUDHIANA"",""KHANNA""]",03,041
141413,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141414,PUNJAB,LUDHIANA,"[""LUDHIANA"",""KHANNA""]",03,041
141415,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA LUDHIANA""]",03,041
141416,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141417,PUNJAB,LUDHIANA,"[""LUDHIANA"",""KHANNA""]",03,041
141418,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141419,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
141421,PUNJAB,LUDHIANA,"[""KHAMANON"",""LUDHIANA"",""NA""]",03,041
141422,PUNJAB,LUDHIANA,"[""JAGRAON"",""LUDHIANA""]",03,041
141801,PUNJAB,FATEHGARH SAHIB,"[""KHAMANON""]",03,040
142001,PUNJAB,MOGA,"[""MOGA""]",03,042
142002,PUNJAB,MOGA,"[""MOGA""]",03,042
142003,PUNJAB,MOGA,"[""MOGA""]",03,042
142011,PUNJAB,MOGA,"[""MOGA""]",03,042
142021,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
142022,PUNJAB,LUDHIANA,"[""LUDHIANA"",""LUDHIANA (WEST)""]",03,041
142023,PUNJAB,LUDHIANA,"[""LUDHIANA"",""JAGRAON""]",03,041
142024,PUNJAB,LUDHIANA,"[""LUDHIANA"",""JAGRAON""]",03,041
142025,PUNJAB,LUDHIANA,"[""LUDHIANA"",""JAGRAON""]",03,041
142026,PUNJAB,LUDHIANA,"[""JAGRAON""]",03,041
142027,PUNJAB,LUDHIANA,"[""LUDHIANA (WEST)"",""LUDHIANA""]",03,041
142029,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
142030,PUNJAB,LUDHIANA,"[""JAGRAON"",""LUDHIANA""]",03,041
142031,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
142032,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
142033,PUNJAB,LUDHIANA,"[""LUDHIANA""]",03,041
142034,PUNJAB,LUDHIANA,"[""JAGRAON"",""LUDHIANA""]",03,041
142035,PUNJAB,LUDHIANA,"[""LUDHIANA"",""JAGRAON""]",03,041
142036,PUNJAB,LUDHIANA,"[""LUDHIANA"",""JAGRAON""]",03,041
142037,PUNJAB,MOGA,"[""NIHAL SINGH WALA"",""MOGA"",""NIHAL SINGHWALA""]",03,042
142038,PUNJAB,MOGA,"[""BHAGHA PURANA"",""BAGHAPURANA""]",03,042
142039,PUNJAB,MOGA,"[""NIHAL SINGHWALA"",""MOGA"",""NIHAL SINGH WALA"",""NA""]",03,042
142040,PUNJAB,MOGA,"[""NIHAL SINGH WALA"",""MOGA""]",03,042
142041,PUNJAB,MOGA,"[""MOGA""]",03,042
142042,PUNJAB,MOGA,"[""DHARAMKOT"",""MOGA"",""DHARMAKOT"",""DHARMKOT"",""DHARAKOT""]",03,042
142043,PUNJAB,MOGA,"[""MOGA"",""ZIRA""]",03,042
142044,PUNJAB,FIROZPUR,"[""ZIRA""]",03,043
142045,PUNJAB,MOGA,"[""BAGHAPURANA"",""NIHAL SINGH WALA""]",03,042
142046,PUNJAB,MOGA,"[""NIHAL SINGH WALA"",""NIHAL SINGHWALA""]",03,042
142047,PUNJAB,FIROZPUR,"[""ZIRA""]",03,043
142048,PUNJAB,MOGA,"[""MOGA""]",03,042
142049,PUNJAB,MOGA,"[""BHAGHA PURANA"",""BAGHAPURANA""]",03,042
142050,PUNJAB,FIROZPUR,"[""ZIRA"",""FEROZEPUR"",""FEROEEPUR""]",03,043
142052,PUNJAB,FIROZPUR,"[""FIROZEPUR"",""FEROZEPUR"",""FEROZPEUR""]",03,043
142053,PUNJAB,MOGA,"[""MOGA""]",03,042
142054,PUNJAB,MOGA,"[""MOGA""]",03,042
142055,PUNJAB,MOGA,"[""NIHAL SINGH WALA"",""NIHAL SINGHWALA""]",03,042
142056,PUNJAB,MOGA,"[""BAGHAPURANA"",""MOGA""]",03,042
142057,PUNJAB,MOGA,"[""BAGHAPURANA"",""BAGHAURANA""]",03,042
142058,PUNJAB,MOGA,"[""MOGA""]",03,042
142060,PUNJAB,FIROZPUR,"[""FEROZPEUR"",""FEROZEPUR""]",03,043
143001,PUNJAB,AMRITSAR,"[""AMRITSAR"",""NA"",""AMRITSAR -I""]",03,049
143002,PUNJAB,AMRITSAR,"[""AMRITSAR -I""]",03,049
143005,PUNJAB,AMRITSAR,"[""AMRITSAR -I""]",03,049
143006,PUNJAB,AMRITSAR,"[""AMRITSAR -I"",""NA"",""AMRITSAR""]",03,049
143008,PUNJAB,AMRITSAR,"[""AMRITSAR -I"",""NA"",""AMRITSAR- II""]",03,049
143009,PUNJAB,AMRITSAR,"[""NA"",""AMRITSAR -I"",""TARN-TARAN""]",03,049
143022,PUNJAB,AMRITSAR,"[""KOT MIT SINGH"",""KOT MIT SING"",""AMRITSAR"",""NA"",""AMRITSAR -I"",""AMRITSAR- II""]",03,049
143101,PUNJAB,AMRITSAR,"[""NA"",""RAJA SANSI"",""AJNALA"",""AMRITSAR""]",03,049
143102,PUNJAB,AMRITSAR,"[""NA"",""AJNALA"",""AMRITSAR"",""AJNLA""]",03,049
143103,PUNJAB,AMRITSAR,"[""AMRITSAR"",""CHAMIARI""]",03,049
143105,PUNJAB,AMRITSAR,"[""NA"",""AMRITSAR -I"",""AMRITSAR"",""AMRITSAR- II""]",03,049
143107,PUNJAB,AMRITSAR,"[""AMRITSAR- II"",""NA"",""TARN-TARAN"",""D.KHASA"",""AMRITSAR""]",03,049
143107,PUNJAB,TARN TARAN,"[""AMRITSAR- II"",""NA"",""TARN-TARAN"",""D.KHASA"",""AMRITSAR""]",03,050
143108,PUNJAB,AMRITSAR,"[""AMRITSAR- II"",""NA"",""AMRITSAR -I"",""ATTARI"",""AMRITSAR""]",03,049
143109,PUNJAB,AMRITSAR,"[""NA"",""CHOGAWAN"",""AMRITSAR"",""AJNALA"",""PREET NAGAR"",""AMRITSAR- II""]",03,049
143111,PUNJAB,AMRITSAR,"[""NA"",""KHILCHIAN"",""AMRITSAR"",""KHILCHAIAN"",""BABA BAKALA""]",03,049
143112,PUNJAB,AMRITSAR,"[""NA"",""RAYYA"",""AMRITSAR"",""KHADOOR SAHIB"",""BABA BAKALA"",""AMRITSAR -I""]",03,049
143113,PUNJAB,AMRITSAR,"[""AMRITSAR"",""AMRITSAR- II"",""FATEHPUR RAJPUTAN""]",03,049
143114,PUNJAB,AMRITSAR,"[""NA"",""TARN-TARAN"",""AMRITSAR"",""MEHTA CHOWK"",""AMRITSAR -I"",""BABA BAKALA""]",03,049
143115,PUNJAB,AMRITSAR,"[""JANDIALA"",""JANDIALA GURU"",""AMRITSAR"",""TARN-TARAN"",""AMRITSAR -I"",""JANDILA GURU""]",03,049
143116,PUNJAB,AMRITSAR,"[""NA"",""AMRITSAR"",""BABA BAKALA"",""TARSIKA""]",03,049
143117,PUNJAB,TARN TARAN,"[""NA"",""AMRITSAR"",""KHADOOR SAHIB""]",03,050
143118,PUNJAB,TARN TARAN,"[""TARN-TARAN"",""NA""]",03,050
143119,PUNJAB,AMRITSAR,"[""NA"",""BABA BAKALA"",""AMRITSAR- II""]",03,049
143149,PUNJAB,AMRITSAR,"[""NA"",""AMRITSAR"",""JANDIALA"",""JANIDIALA RESISTANT/S""]",03,049
143201,PUNJAB,AMRITSAR,"[""BABA BAKALA"",""NA"",""BEAS""]",03,049
143202,PUNJAB,AMRITSAR,"[""NA"",""BABA BAKALA""]",03,049
143203,PUNJAB,AMRITSAR,"[""BABA BAKALA"",""AMRITSAR"",""BUTALA""]",03,049
143204,PUNJAB,AMRITSAR,"[""NA"",""AMRITSAR"",""D.B.J.SINGH.""]",03,049
143205,PUNJAB,AMRITSAR,"[""SATHIALA"",""NA"",""AMRITSAR""]",03,049
143301,PUNJAB,TARN TARAN,"[""TARN-TARAN"",""NA"",""AMRITSAR"",""CHABHAL""]",03,050
143302,PUNJAB,TARN TARAN,"[""NA"",""TARN-TARAN"",""SUR SINGH"",""AMRITSAR""]",03,050
143303,PUNJAB,TARN TARAN,"[""NA"",""TARN-TARAN"",""BHIKHIWIND""]",03,050
143304,PUNJAB,TARN TARAN,"[""NA"",""PATTI"",""KACHA PACCA"",""AMRITSAR""]",03,050
143305,PUNJAB,TARN TARAN,"[""KHALRA"",""NA"",""AMRITSAR"",""TARN-TARAN""]",03,050
143401,PUNJAB,TARN TARAN,"[""NA""]",03,050
143402,PUNJAB,TARN TARAN,"[""NA"",""TARN-TARAN"",""TARN TARAN""]",03,050
143406,PUNJAB,TARN TARAN,"[""NA"",""KANG"",""AMRITSAR""]",03,050
143407,PUNJAB,TARN TARAN,"[""AMRITSAR -I"",""AMRITSAR"",""TARN-TARAN""]",03,050
143408,PUNJAB,TARN TARAN,"[""NA"",""AMRITSAR"",""CHOLA SAHIB"",""TARN-TARAN""]",03,050
143409,PUNJAB,TARN TARAN,"[""NA"",""NAUSHER PANVAN"",""AMRITSAR"",""TARN-TARAN"",""NAUSHERA PANVAN""]",03,050
143410,PUNJAB,TARN TARAN,"[""SARHALI"",""AMRITSAR"",""NA""]",03,050
143411,PUNJAB,TARN TARAN,"[""DHOTIAN"",""NA"",""AMRITSAR"",""PATTI"",""TARN-TARAN"",""KHADOOR SAHIB""]",03,050
143412,PUNJAB,TARN TARAN,"[""HARIKE"",""TARN TARAN"",""PATTI"",""AMRITSAR"",""TARN-TARAN""]",03,050
143413,PUNJAB,AMRITSAR,"[""BUNDALA"",""BUNDALAL"",""TARN-TARAN""]",03,049
143414,PUNJAB,TARN TARAN,"[""S.A. KHAN"",""S.A.KHAN"",""AMRITSAR""]",03,050
143415,PUNJAB,TARN TARAN,"[""KAIRON"",""PATTI"",""TARN TARAN"",""AMRITSAR"",""TARN-TARAN"",""NA""]",03,050
143416,PUNJAB,TARN TARAN,"[""PATTI"",""NA"",""AMRITSAR""]",03,050
143419,PUNJAB,TARN TARAN,"[""KHEM KARAN"",""NA"",""PATTI"",""KHEM KARN"",""TARN-TARAN"",""AMRITSAR""]",03,050
143422,PUNJAB,TARN TARAN,"[""NA"",""TARN-TARAN""]",03,050
143501,PUNJAB,AMRITSAR,"[""VERKA"",""KHADOOR SAHIB"",""AMRITSAR"",""AMRITSAR- II""]",03,049
143502,PUNJAB,AMRITSAR,"[""KATHUNANGAL"",""KATHUNANAGAL"",""NA"",""AMRITSAR"",""AMRITSAR -I""]",03,049
143504,PUNJAB,AMRITSAR,"[""AMRITSAR"",""NA"",""AMRITSAR -I""]",03,049
143505,PUNJAB,GURDASPUR,"[""BATALA""]",03,035
143506,PUNJAB,GURDASPUR,"[""BATALA"",""NA""]",03,035
143507,PUNJAB,GURDASPUR,"[""BATALA""]",03,035
143511,PUNJAB,GURDASPUR,"[""BATALA"",""GURDASPUR"",""NA""]",03,035
